magazine,volume,issue,serial_num,date,title,author,page,note
伊那路,48,12,575,2004/12/10,【上伊那の野外彫刻】（13）いつくしみ,吉澤　正昭,表紙2,広域特集号
伊那路,48,11,574,2004/11/10,伊那谷の渓流魚伝説,白鳥　孝,1,
伊那路,48,11,574,2004/11/10,一八九一（明治二十四）年のキリスト教神学生駒ヶ岳遭難事件,塚田　博之,9,
伊那路,48,11,574,2004/11/10,松田黄牛『周易玉契』について（五）阪本天山の高弟が書いた易経の注釈書,林　洋一,17,
伊那路,48,11,574,2004/11/10,方言収集こほれ話（3）イイジャンカネ,湯澤　敏,26,
伊那路,48,11,574,2004/11/10,一兵卒の見た日露戦争の一面　第三軍通信手　亀山元次郎の手紙から,桃沢　匡行,27,
伊那路,48,11,574,2004/11/10,上伊那における行政・自治圏域の変動過程の考察（2）上伊那郡設置とその前後の動向を中心に,伊藤　一夫,35,
伊那路,48,11,574,2004/11/10,金原省吾の短歌（5）晩年・古都奈良京都を詠む,小林　勝幸,43,
伊那路,48,11,574,2004/11/10,【文化短信】60回を越えた上伊那農業高校の「みどり塾」,山口　通之,45,
伊那路,48,11,574,2004/11/10,【古文書の窓】（64）凶作に付き金子拝借願い,三浦　孝美,46,
伊那路,48,11,574,2004/11/10,【外来植物あれこれ】（24）薬用と観賞用で導入したアサガオとマルバアサガオ,山下　正幸,48,
伊那路,48,11,574,2004/11/10,【上伊那の野外彫刻】（12）若きひと,吉澤　正昭,表紙2,
伊那路,48,10,573,2004/10/10,弔辞,桐原　健,2,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,弔辞,今井　満,3,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,弔辞,横田　良巳,3,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,弔辞,御子柴　泰正,4,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林茂樹先生著作目録,,8,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林茂樹先生著作目録を作成して,太田　保,10,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林茂樹先生と「神子柴遺跡の石器群」特別公開展,宮脇　正実,15,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林茂樹先生と私,木下　平八郎,19,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,人生の我が師　林茂樹先生を想ふ,御子柴　泰正,21,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,印刻「般若心経」（九）,桜井　秀岳,26,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林先生と埋蔵文化財保護行政,丸山　敞一郎,27,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,林先生と私と神子柴遺跡　伊那の石槍探査を通じての御縁,田中　清文,29,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,父のノボタン,林　見由生,39,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,命終（めいじゅう）,林　ちゑ子,40,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,宮田村の竜の伝説,小林　敏男,42,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,ウェストンとユカタ（浴衣）の効用,田畑　真一,43,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,【文化短信】伊那でチケット購入,下平　道子,45,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,【上伊那遺跡めぐり】（47）辰野町平出堂ヶ入遺跡,赤羽　義洋,46,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,【外来植物あれこれ】（23）園芸品が野生化したチチブフジウツギ,山下　正幸,48,林茂樹先生を偲ぶ特集号
伊那路,48,10,573,2004/10/10,【上伊那の野外彫刻】（11）想,吉澤　正昭,表紙2,林茂樹先生を偲ぶ特集号
伊那路,48,9,572,2004/09/10,俳人馬場凌冬百年祭によせて,竹入　弘元,1,
伊那路,48,9,572,2004/09/10,上伊那における行政・自治圏域の変動過程の考察（1）幕末から上伊那郡設置前までを中心に,伊藤　一夫,8,
伊那路,48,9,572,2004/09/10,丸丁池上家文書にみる『御公儀様・御領主様御触書』について（6）,長谷川　正次,16,
伊那路,48,9,572,2004/09/10,伊那谷周辺の女性と奥地残像（2）明治初期、来日した欧州人が綴った記録をもとに,春日　重信,26,
伊那路,48,9,572,2004/09/10,金原省吾の短歌（4）大雲寺にて詠んだうた,小林　勝幸,38,
伊那路,48,9,572,2004/09/10,ずらの王国,安田　新,40,
伊那路,48,9,572,2004/09/10,昭和初期赤穂村（町）商店の商店章・社章について　廃業した印刷所に残されたシンボルマーク,竹内　滋一,42,
伊那路,48,9,572,2004/09/10,【文化短信】復元されたシシ垣,吉田　保晴,45,
伊那路,48,9,572,2004/09/10,【古文書の窓】（63）伊達騒動記の写本,唐木　日出男,46,
伊那路,48,9,572,2004/09/10,【外来植物あれこれ】（22）園芸種の野生化したハナガサギクとオオハンゴンソウ,山下　正幸,48,
伊那路,48,9,572,2004/09/10,【上伊那の野外彫刻】（10）STEP BY STEP　明日へ・より高く,吉澤　正昭,表紙2,
伊那路,48,8,571,2004/08/10,「青い目の人形」から学ぶ　七久保小学校の事例を中心に,小木曽　豊,1,終戦特集号
伊那路,48,8,571,2004/08/10,青少年義勇軍の碑（少年の塔）,北原　和夫,9,終戦特集号
伊那路,48,8,571,2004/08/10,しぐれつつしづかにも,竹入　弘元,12,終戦特集号
伊那路,48,8,571,2004/08/10,軍隊生活から　昭和十九年二月～二十年八月,三澤　勇美,13,終戦特集号
伊那路,48,8,571,2004/08/10,ああニューギニア,浦野　和夫,23,終戦特集号
伊那路,48,8,571,2004/08/10,「たぎり落ちる」上片桐村からのメッセージ　父と子と、子と父の十五年戦争前・後の記,堀越　肇,29,終戦特集号
伊那路,48,8,571,2004/08/10,寶積山光前寺の神願会（じんが様）　羽広山仲仙寺と共通性も,小原　秀擴,37,終戦特集号
伊那路,48,8,571,2004/08/10,方言収集こぼれ話（2）アンベーハドウネ・アンジャアネエゼ,湯澤　敏,42,終戦特集号
伊那路,48,8,571,2004/08/10,【文化短信】「高木東六先生記念碑」に思う　疎開が地域文化に及ぼした影響の検証にご協力を,伊藤　一夫,43,終戦特集号
伊那路,48,8,571,2004/08/10,【上伊那遺跡めぐり】（46）今泉遺跡,飯塚　政美,46,終戦特集号
伊那路,48,8,571,2004/08/10,【外来植物あれこれ】（21）野生化し繁殖するムシトリナデシコ,山下　正幸,48,終戦特集号
伊那路,48,8,571,2004/08/10,【上伊那の野外彫刻】（9）わだつみのこえ,吉澤　正昭,表紙2,終戦特集号
伊那路,48,7,570,2004/07/10,伊那谷の里山は今,近藤　道治,1,
伊那路,48,7,570,2004/07/10,万葉を歩く会と小池キフヨ基金,清水　満,7,
伊那路,48,7,570,2004/07/10,良寛さんは伊那に来ている,小原　洋一,14,
伊那路,48,7,570,2004/07/10,伊那谷周辺の女性と奥地残像（1）明治初期、来日した欧州人が綴った記録をもとに,春日　重信,19,
伊那路,48,7,570,2004/07/10,我が郷土と白山神社の考察,三澤　勝人,27,
伊那路,48,7,570,2004/07/10,金原省吾の短歌（3）その子ら三人を戦争で亡くす,小林　勝幸,34,
伊那路,48,7,570,2004/07/10,方言収集こぼれ話（1）ナンダデ・エレエコト,湯澤　敏,36,
伊那路,48,7,570,2004/07/10,上伊那地域の平成の大合併の動向（2）住民意向調査と最近の動向についての若干の考察,山口　通之,37,
伊那路,48,7,570,2004/07/10,【文化短信】高木東六ゆかりのピアノ寄贈される,清水　満,45,
伊那路,48,7,570,2004/07/10,【古文書の窓】（62）天明八年、火災に関する村定,池上　正直,46,
伊那路,48,7,570,2004/07/10,【外来植物あれこれ】（20）街路樹や砂防林用に植栽したニセアカシア,山下　正幸,48,
伊那路,48,7,570,2004/07/10,【上伊那の野外彫刻】（8）嵐の中の母子像,吉澤　正昭,表紙2,
伊那路,48,6,569,2004/06/10,農業用水路にもっと自然を「中正井を愛する会」の活動に参加して,日岐　明彦,1,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,地域の河川環境を考える,上伊那農業高校緑地工学科土木コース,6,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,「課題研究」の取り組み　伊那北高等学校理数科での実践,赤羽　俊典,14,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,シジュウカラとヤマガラの餌の取り方,伊那西小学校五年生,21,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,風と光の記憶（5）安田潤三郎夫妻、三姉妹と山溝物語と,堀越　肇,39,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,【文化短信】丸石道祖神,伊藤　一彦,45,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,【上伊那遺跡めぐり】（40）駒ヶ根市上の原Ⅲ遺跡出土の神子柴型石器,田中　清文,46,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,【外来植物あれこれ】（19）畑地や腐植質地に生える害草ハキダメギク,山下　正幸,48,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,【上伊那の野外彫刻】（7）平和と文化の像,吉澤　正昭,表紙2,自然と人間のかかわり特集号
伊那路,48,6,569,2004/06/10,印刻「般若心経」（8）,桜井　秀岳,表紙3,自然と人間のかかわり特集号
伊那路,48,5,568,2004/05/10,西箕輪における御射山大社について　文献と実地踏査からの考察,小林　一行,1,
伊那路,48,5,568,2004/05/10,風と光の記憶（4）安田潤三郎夫妻、三姉妹と山溝物語と,堀越　肇,9,
伊那路,48,5,568,2004/05/10,古文書に思うこと,小林　敏男,15,
伊那路,48,5,568,2004/05/10,長谷村と俳人井上井月（2）,竹入　弘元,17,
伊那路,48,5,568,2004/05/10,金原省吾の短歌（1）「山草集」など歌集発行,小林　勝幸,23,
伊那路,48,5,568,2004/05/10,江戸時代の高遠石工の石仏を訪ねて,赤羽　忠二,25,
伊那路,48,5,568,2004/05/10,中村元恒の著作『一話』などにみられる伊那周辺の文化（2）十返舎一九や浅田宗伯との出逢いと洒落・奇談,春日　重信,31,
伊那路,48,5,568,2004/05/10,丸丁池上家文書にみる『御公儀様・御領主様御触書』について（5）,長谷川　正次,34,
伊那路,48,5,568,2004/05/10,【文化短信】地域社会の音楽文化向上にレッツ・ミュージック,堀田　澄子,45,
伊那路,48,5,568,2004/05/10,【古文書の窓】（61）天龍川・伊那大橋付近資料二題,黒河内　茂,46,
伊那路,48,5,568,2004/05/10,【外来植物あれこれ】（18）花粉症を起こす公害草ブタクサとオオブタクサ,山下　正幸,48,
伊那路,48,5,568,2004/05/10,【上伊那の野外彫刻】（6）風韻,吉澤　正昭,表紙2,
伊那路,48,5,568,2004/05/10,印刻「般若心経」（7）,桜井　秀岳,表紙3,
伊那路,48,4,567,2004/04/10,上伊那地域の平成の大合併の動向（1）住民意向調査結果の分析を中心に,山口　通之,1,
伊那路,48,4,567,2004/04/10,長谷村と俳人井上井月（1）,竹入　弘元,8,
伊那路,48,4,567,2004/04/10,井上井月生誕180年記念展報告,矢島　太郎,13,
伊那路,48,4,567,2004/04/10,土砂災害と分校の廃校に思うこと,牛丸　達成,19,
伊那路,48,4,567,2004/04/10,富県北福地慈眠寺　平成の中興,登内　昭和,22,
伊那路,48,4,567,2004/04/10,直江津旅行の歌　ようやく確認できた思い出の歌詞,矢澤　喬治,29,
伊那路,48,4,567,2004/04/10,北村誠先生を偲んで,浦野　和夫,35,
伊那路,48,4,567,2004/04/10,中村元恒の著作『一話』などにみられる伊那周辺の文化（1）十返舎一九や浅田宗伯との出逢いと洒落・奇談,春日　重信,39,
伊那路,48,4,567,2004/04/10,【文化短信】伊那御柱の年,三浦　孝美,47,
伊那路,48,4,567,2004/04/10,【外来植物あれこれ】（17）野菜や薬用にしたセイヨウタンポポとシナノタンポポ（続）,山下　正幸,48,
伊那路,48,4,567,2004/04/10,【上伊那の野外彫刻】（5）羽ばたき,吉澤　正昭,表紙2,
伊那路,48,3,566,2004/03/10,市村久蔵の譲り状　箕輪町上古田に人形浄瑠璃を伝えた操師たち,牧田　豊,1,
伊那路,48,3,566,2004/03/10,千村平右衛門の「預所経営」の考察　信州伊那郡上穂村を例に（7）　榑木山支配から御林支配へ,小木曽　伸一,12,
伊那路,48,3,566,2004/03/10,高遠石工旅稼ぎ人別帳（2）清水彦之丞と高嶋団蔵,田中　清文,20,
伊那路,48,3,566,2004/03/10,上伊那郷土研究交流の集い（第四回）に出席して,小池　金義,31,
伊那路,48,3,566,2004/03/10,歴史的に見た柄鏡の図柄とそのいわれ　伊那市内神社所蔵品の数面をめぐって,飯塚　政美,34,
伊那路,48,3,566,2004/03/10,ウェストンと信濃路の食事,田畑　真一,40,
伊那路,48,3,566,2004/03/10,金原省吾のこと（1）,小林　勝幸,42,
伊那路,48,3,566,2004/03/10,竹入先生との出逢い,平岩　道男,44,
伊那路,48,3,566,2004/03/10,【文化短信】チルドレン・ミュージアム,赤羽　義洋,45,
伊那路,48,3,566,2004/03/10,【古文書の窓】（60）村方の記録に見る時刻制度の改正,伊藤　一夫,46,
伊那路,48,3,566,2004/03/10,【外来植物あれこれ】（16）野菜や薬用にしたセイヨウタンポポとシナノタンポポ（1）,山下　正幸,48,
伊那路,48,3,566,2004/03/10,【上伊那の野外彫刻】（4）詩境,吉澤　正昭,表紙2,
伊那路,48,3,566,2004/03/10,印刻「般若心経」（6）,桜井　秀岳,表紙3,
伊那路,48,2,565,2004/02/10,伊沢修二研究のいま,塚田　博之,1,郷土研究交流の集い特集号
